f, RPR, RBV, F_last, Recl_last
514.542,0.784512,0.977024,0.111563,564021
514.016,0.783757,0.974793,0.112186,561293
513.11,0.784534,0.981679,0.109473,579979
511.808,0.788568,1.0067,0.10705,591445
509.252,0.787908,1.00223,0.106772,592045
492.887,0.781769,0.960699,0.104035,598086
504.051,0.776936,0.918866,0.0979828,622495
487.003,0.779814,0.944057,0.101747,607028
21714.4,0.783284,0.902095,0.0986905,626495
686.876,0.781667,0.921416,0.100113,617287
490.306,0.780795,0.932002,0.100881,612422
486.148,0.780315,0.937884,0.101304,609771
484.537,0.781666,0.945285,0.100793,612717
481.487,0.781801,0.950365,0.100895,611452
475.874,0.784465,0.969989,0.0989509,621292
467.136,0.785481,0.993282,0.0982702,621936
464.722,0.804296,1.17264,0.0872317,672532
461.521,0.796865,1.09534,0.0915261,651650
461.396,0.802073,1.11732,0.0883943,659554
459.493,0.799691,1.10712,0.0898202,655910
456.882,0.79444,1.09004,0.0944485,618161
453.686,0.789069,1.08313,0.102019,550646
453.786,0.78359,1.06168,0.107749,499211
452.271,0.786217,1.07184,0.104957,523290
450.609,0.785259,1.08294,0.105374,513250
450.385,0.784608,1.11598,0.106397,504625
449.643,0.784895,1.10097,0.105939,508459
448.636,0.781685,1.09346,0.107386,501561
448.806,0.782751,1.09703,0.105168,508949
448.186,0.78217,1.09504,0.106367,504924
447.75,0.783772,1.09882,0.105354,510893
447.124,0.784729,1.10928,0.104564,515551
446.216,0.786897,1.1272,0.103387,521991
445.208,0.788746,1.14269,0.102391,528593
444.782,0.790406,1.15478,0.101375,533787
444.157,0.790456,1.15342,0.101372,535865
443.448,0.788477,1.13627,0.103088,526296
442.842,0.786849,1.12325,0.103833,523548
442.263,0.787942,1.12773,0.103398,529532
442.013,0.78807,1.13153,0.104032,527664
441.671,0.788257,1.13382,0.103746,528623
441.487,0.788284,1.13848,0.103097,532161
441.231,0.788608,1.13974,0.102906,534860
441.101,0.788929,1.14688,0.10257,537652
440.962,0.788511,1.14124,0.102851,537960
440.824,0.788568,1.14243,0.102554,542349
440.709,0.788732,1.1437,0.102312,544801
440.56,0.788131,1.14042,0.102579,545547
440.483,0.788699,1.14416,0.102026,552004
440.423,0.788953,1.14614,0.101723,552576
440.334,0.789158,1.14533,0.101752,552170
440.211,0.789177,1.14345,0.102121,549208
440.136,0.789866,1.14867,0.102625,543004
440.078,0.789461,1.14836,0.102969,540781
440.029,0.789105,1.14859,0.103295,538783
439.96,0.78815,1.15044,0.104509,529800
439.896,0.787067,1.15216,0.105925,519649
439.861,0.786109,1.15112,0.106567,515630
439.816,0.785076,1.14953,0.106724,515424
439.772,0.784051,1.146,0.106361,518731
439.745,0.784426,1.14862,0.105602,524016
439.715,0.785062,1.15206,0.104701,529724
439.689,0.785702,1.15663,0.104076,533091
439.657,0.78552,1.15754,0.10438,530512
439.637,0.784565,1.15481,0.105394,523276
439.628,0.783987,1.15237,0.105941,519993
439.62,0.783442,1.14934,0.106415,517346
439.608,0.783346,1.14725,0.106653,516113
439.6,0.783443,1.14581,0.106709,515925
439.592,0.784117,1.14772,0.106353,517721
439.585,0.784683,1.14983,0.106031,519087
439.575,0.785106,1.1524,0.105842,519117
439.564,0.785283,1.15424,0.105803,518106
439.555,0.78484,1.15408,0.106081,515500
439.55,0.784308,1.15266,0.106336,513619
439.545,0.784262,1.15215,0.106235,514697
439.541,0.784203,1.1516,0.106036,516279
439.537,0.784271,1.15132,0.105529,519902
439.533,0.784341,1.15167,0.105069,522766
439.53,0.784406,1.15128,0.104629,525345
439.526,0.78432,1.15067,0.10446,526053
439.522,0.784107,1.14867,0.104495,525421
439.517,0.78378,1.1464,0.104683,523900
439.511,0.783443,1.14381,0.104882,522218
439.504,0.783243,1.14251,0.104921,521400
439.497,0.783441,1.14388,0.104641,522349
439.492,0.783888,1.14733,0.104221,524065
439.487,0.784411,1.15133,0.103832,525432
439.482,0.784826,1.15533,0.103636,525333
439.476,0.785031,1.15832,0.103715,523280
439.469,0.784798,1.1592,0.104172,519103
439.464,0.784344,1.15789,0.104711,515084
439.459,0.783777,1.15583,0.105148,512386
439.454,0.78339,1.15402,0.105268,512076
439.449,0.783195,1.1534,0.105076,513873
439.445,0.783226,1.1536,0.104661,516985
439.442,0.783307,1.15432,0.104318,519481
439.439,0.783322,1.15408,0.104109,520869
439.438,0.783228,1.15401,0.104235,520097
439.436,0.78307,1.15329,0.104412,518866
439.433,0.782836,1.15268,0.104774,516541
439.431,0.782738,1.15338,0.105036,514840
439.429,0.782806,1.15493,0.105112,514519
439.428,0.783008,1.15679,0.104978,515323
439.428,0.783108,1.15748,0.104879,516124
439.428,0.783164,1.15779,0.1048,516766
439.427,0.783146,1.15758,0.10477,517333
439.426,0.783033,1.15685,0.104797,517889
439.424,0.782786,1.15547,0.104907,518479
439.422,0.78248,1.154,0.105083,518856
439.421,0.782328,1.15352,0.10521,518885
439.42,0.78234,1.15404,0.105266,518659
439.42,0.782451,1.15493,0.105257,518438
439.419,0.782575,1.15586,0.105245,518214
439.419,0.782759,1.15707,0.105248,517869
439.419,0.782943,1.15834,0.105313,517268
439.418,0.783069,1.15911,0.105437,516590
439.418,0.78305,1.15913,0.105579,516034
439.417,0.782986,1.15877,0.105667,515826
439.417,0.782916,1.15856,0.105706,515799
439.417,0.782882,1.15856,0.105702,515981
439.417,0.782864,1.1588,0.105684,516235
439.416,0.78286,1.15903,0.105656,516581
439.416,0.782817,1.15893,0.105662,516855
439.416,0.782725,1.1583,0.105694,517035
439.416,0.782615,1.15747,0.105751,517005
439.416,0.782558,1.15698,0.105783,516934
439.415,0.782533,1.15678,0.105799,516881
439.415,0.782524,1.15672,0.105808,516853
439.415,0.782525,1.15682,0.105817,516836
439.415,0.782544,1.15719,0.105839,516769
