f, RPR, RBV, F_last, Recl_last
583.071,0.837838,1.35665,0.0558404,384607
582.979,0.838331,1.36167,0.0555648,387887
582.83,0.838865,1.36713,0.0551906,393690
582.597,0.839986,1.37891,0.0547105,396360
582.254,0.842015,1.401,0.0541189,393468
581.925,0.844149,1.42505,0.0538352,381008
581.745,0.845139,1.43654,0.0539867,367570
581.635,0.845606,1.44221,0.0541483,358298
581.468,0.846317,1.45118,0.0541921,349125
581.215,0.847092,1.4617,0.0541079,341586
580.948,0.848033,1.47543,0.0536882,340006
580.778,0.847301,1.46712,0.0537032,345681
580.567,0.846136,1.45336,0.0539145,351559
580.388,0.844463,1.43353,0.0545584,350997
580.214,0.842497,1.40975,0.0556739,341892
580.079,0.841595,1.39945,0.0563358,333437
580.079,0.841595,1.39945,0.0563358,333437
580.079,0.841595,1.39945,0.0563358,333437
580.061,0.841565,1.39941,0.0563358,333436
580.035,0.841552,1.39932,0.0563341,333513
579.99,0.841499,1.39878,0.0563268,333814
579.913,0.841392,1.39815,0.0563142,334484
579.77,0.841213,1.3963,0.0562876,335765
579.509,0.840895,1.39332,0.0562358,338222
579.041,0.84028,1.38773,0.0561274,342708
578.442,0.839232,1.37777,0.0559012,350633
578.573,0.837515,1.36848,0.0555363,360318
578.175,0.83846,1.37357,0.0557374,354940
578.173,0.837613,1.36547,0.0554942,358381
578.042,0.838035,1.36949,0.0556152,356662
578.121,0.837736,1.36807,0.0554976,358298
577.99,0.83792,1.36894,0.0555698,357292
577.92,0.837881,1.36899,0.0555314,357849
577.815,0.837816,1.36852,0.0554808,358445
577.66,0.837806,1.36799,0.0554168,359308
577.472,0.837867,1.37014,0.0553463,360498
577.458,0.837681,1.36683,0.05519,360737
577.374,0.83777,1.36842,0.055265,360622
577.374,0.838005,1.37256,0.0552031,360980
577.326,0.837888,1.37049,0.0552339,360801
577.245,0.838003,1.37166,0.0551741,360590
577.102,0.838243,1.37446,0.0550772,360255
576.834,0.838713,1.37957,0.0549085,359633
576.483,0.839582,1.38902,0.0545901,358474
577.147,0.840115,1.39871,0.0540834,355654
576.393,0.839719,1.3915,0.0544595,357748
576.236,0.839872,1.39349,0.0543645,357141
575.938,0.840126,1.39696,0.0541977,355984
575.477,0.840442,1.40317,0.053846,353072
