f, RPR, RBV, F_last, Recl_last
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.625,0.804253,1.40858,0.0685146,210620
559.605,0.804253,1.40858,0.0685146,210620
559.406,0.804253,1.40858,0.0685146,210620
557.552,0.804253,1.40858,0.0685146,210620
2778.93,0.803314,1.4044,0.0685158,186982
557.55,0.804252,1.40858,0.0685146,210597
557.546,0.804234,1.40854,0.068515,210581
557.523,0.804052,1.40812,0.0685188,210422
557.484,0.80379,1.4074,0.0685389,210225
557.414,0.803495,1.40644,0.0685775,210020
557.283,0.802973,1.40482,0.068659,209690
557.056,0.802009,1.40173,0.0688161,209075
556.82,0.800361,1.39615,0.0690873,207952
557.37,0.798869,1.39342,0.0693634,206663
556.764,0.800008,1.3955,0.0691517,207650
556.79,0.799771,1.3945,0.0691995,207193
556.742,0.799912,1.39509,0.0691711,207464
556.717,0.799825,1.39534,0.0691842,207192
556.677,0.79979,1.39536,0.0691969,206859
556.604,0.799767,1.39606,0.0692293,206361
556.465,0.799752,1.39689,0.0692949,205496
556.196,0.79973,1.39863,0.0694267,203904
554.447,0.799506,1.41666,0.0707592,188649
553.754,0.79914,1.44289,0.0727528,168543
553.088,0.799281,1.43261,0.0719841,175961
560.844,0.797598,1.43993,0.073134,162283
552.907,0.799059,1.43355,0.0721361,174076
552.744,0.798877,1.43368,0.0722601,172147
552.559,0.798938,1.43931,0.0724141,170657
552.258,0.798831,1.43992,0.0725506,168863
551.77,0.798767,1.44379,0.0728186,166138
551.12,0.798676,1.44855,0.0732771,161923
550.73,0.798211,1.45194,0.0739195,156709
550.058,0.797897,1.4531,0.0743087,153695
548.899,0.797314,1.45533,0.07498,148649
549.225,0.796442,1.45702,0.0761767,141242
548.389,0.796933,1.45605,0.0755036,145346
548.304,0.795106,1.44447,0.0759463,144261
548.152,0.794852,1.44227,0.0760453,144324
546.97,0.792295,1.42067,0.0770425,144957
546.935,0.78787,1.38515,0.0786831,146076
546.327,0.790056,1.40244,0.0778708,145524
547.155,0.787209,1.38515,0.0782854,145357
546.224,0.789384,1.39831,0.0779689,145484
