f, RPR, RBV, F_last, Recl_last
578.846,0.802741,1.33345,0.0632135,214681
577.404,0.803924,1.31615,0.0631883,216280
575.21,0.800262,1.30961,0.0643927,216967
573.756,0.799382,1.32342,0.0643035,222305
572.678,0.799978,1.3277,0.064181,220815
571.443,0.801599,1.34627,0.0636297,218771
570.975,0.803436,1.36703,0.0628587,218437
570.185,0.804508,1.37167,0.0624718,219017
568.973,0.806874,1.39311,0.0617202,219245
567.427,0.807343,1.39929,0.0619094,213478
566.562,0.811894,1.43199,0.0606328,212533
565.611,0.810476,1.42629,0.0615852,205161
564.915,0.806601,1.40574,0.0633751,197048
564.352,0.805847,1.3979,0.0637593,196216
563.83,0.806639,1.40761,0.0633031,198518
563.482,0.808886,1.4258,0.0622188,203936
563.006,0.808224,1.41241,0.0624317,205001
562.678,0.806483,1.39598,0.0630368,207284
562.313,0.805501,1.38727,0.0632849,209587
562.06,0.806865,1.3894,0.0628413,212359
561.805,0.805713,1.38071,0.0634031,211028
561.547,0.805074,1.3765,0.0638167,211284
561.38,0.80366,1.36437,0.0646839,210720
561.24,0.804517,1.37142,0.064358,211453
561.087,0.80638,1.38099,0.063837,212379
560.996,0.80697,1.38693,0.0636821,212645
560.894,0.80778,1.39382,0.0635965,212816
560.828,0.8089,1.40159,0.0632791,213481
560.745,0.808853,1.40166,0.0634652,212822
560.657,0.808855,1.39969,0.0637992,212896
560.581,0.807544,1.39161,0.0645789,210739
560.512,0.807451,1.3902,0.0647877,210970
560.435,0.806669,1.38514,0.0654296,210243
560.402,0.806212,1.38157,0.0658012,210175
560.366,0.806368,1.38308,0.0657976,210348
560.313,0.806263,1.38338,0.0658599,211006
560.264,0.805641,1.37979,0.0662235,211704
560.224,0.8059,1.38248,0.0661177,213677
560.177,0.805696,1.38198,0.0661086,215873
560.137,0.804832,1.37703,0.0665542,216157
560.111,0.80473,1.37667,0.0665315,215947
560.083,0.805513,1.38282,0.066384,215138
560.059,0.805873,1.38573,0.0664214,213287
560.033,0.806248,1.38944,0.0666594,210685
560.013,0.806714,1.39443,0.0667134,208933
559.996,0.806729,1.39557,0.0668056,209267
559.982,0.806576,1.39561,0.0668259,210823
559.965,0.806876,1.39844,0.0665313,213455
559.945,0.806987,1.39971,0.0663258,215869
559.919,0.80693,1.39992,0.0662224,218012
559.904,0.806631,1.39684,0.0664013,217637
559.892,0.806232,1.39357,0.0667493,215650
559.879,0.805688,1.38806,0.0672869,211875
559.864,0.805157,1.38316,0.0678591,208631
559.847,0.805271,1.3841,0.0678579,208477
559.827,0.805874,1.39034,0.0675624,210144
559.815,0.806503,1.39744,0.0672069,212299
559.8,0.807168,1.40627,0.0668309,214635
559.79,0.807343,1.40963,0.0667362,215324
559.775,0.807101,1.40979,0.066836,215298
559.758,0.806423,1.4062,0.0671925,214269
559.747,0.805456,1.39965,0.067646,212807
559.739,0.805057,1.39694,0.0679126,212081
559.731,0.804754,1.39463,0.0681384,211270
559.724,0.804575,1.39371,0.0683307,210811
559.715,0.80438,1.39318,0.0685129,210228
559.706,0.804365,1.39506,0.0686357,210388
559.699,0.804407,1.39672,0.0686052,210895
559.693,0.804443,1.39818,0.0685157,211816
559.686,0.804495,1.39912,0.0683756,212833
559.681,0.804305,1.39843,0.0683465,213524
559.676,0.804289,1.39857,0.0683232,213559
559.673,0.804183,1.39862,0.0684305,212828
559.67,0.804243,1.40001,0.0685053,211830
559.668,0.804308,1.40212,0.0686104,210725
559.666,0.804382,1.40416,0.0686632,209989
559.664,0.80452,1.40668,0.0686708,209621
559.661,0.804565,1.40824,0.0686628,209626
559.659,0.804671,1.40963,0.0686076,209966
559.657,0.804648,1.40934,0.0685617,210553
559.655,0.80462,1.40836,0.0685232,210946
559.653,0.804591,1.40734,0.0684872,211327
559.651,0.804535,1.40603,0.0684589,211617
559.648,0.804481,1.4052,0.0684412,211999
559.645,0.804435,1.40469,0.0684309,212262
559.643,0.804409,1.40517,0.0684677,212278
559.642,0.804463,1.40615,0.0684809,212019
559.64,0.804511,1.40726,0.0685235,211504
559.639,0.804632,1.40876,0.0685335,210844
559.637,0.804723,1.40995,0.0685509,210108
559.636,0.804799,1.41059,0.0685249,209805
559.635,0.80475,1.41017,0.068525,209866
559.635,0.804659,1.40918,0.0685124,210351
559.634,0.804502,1.40778,0.0685335,210946
559.634,0.804365,1.40655,0.0685599,211444
559.633,0.804298,1.40606,0.0685852,211619
559.633,0.804273,1.40591,0.0686032,211587
559.632,0.804289,1.40622,0.0686094,211406
559.632,0.804333,1.40678,0.0685982,211079
559.631,0.8044,1.40766,0.0685602,210762
559.63,0.804432,1.40809,0.0685206,210610
559.63,0.804429,1.40824,0.0684927,210642
559.63,0.804392,1.40807,0.0684789,210738
559.629,0.804331,1.40791,0.0684765,210854
559.629,0.804265,1.40779,0.0684913,210884
559.628,0.804233,1.40794,0.0685143,210793
559.628,0.804239,1.40814,0.0685275,210677
559.628,0.804251,1.40829,0.068532,210614
559.628,0.804261,1.40839,0.0685302,210595
559.628,0.804268,1.40847,0.0685262,210602
559.628,0.804273,1.40854,0.0685185,210639
559.628,0.804275,1.40857,0.0685121,210673
559.628,0.804277,1.4086,0.0685074,210682
559.628,0.804281,1.40863,0.0685054,210663
559.628,0.804287,1.40866,0.0685028,210626
559.628,0.804293,1.4087,0.0685014,210578
559.628,0.804294,1.40869,0.0685,210544
559.628,0.804288,1.40865,0.0685018,210540
559.628,0.804276,1.40855,0.0685036,210568
559.628,0.804259,1.40846,0.0685082,210618
559.628,0.804247,1.4084,0.0685101,210661
559.628,0.804247,1.40844,0.068511,210667
559.628,0.804252,1.4085,0.0685093,210653
559.628,0.80426,1.40859,0.0685076,210629
559.628,0.804267,1.40867,0.0685057,210601
559.628,0.804271,1.40872,0.0685049,210583
559.628,0.80427,1.40872,0.0685052,210578
559.628,0.804266,1.4087,0.0685065,210582
559.628,0.804258,1.40865,0.0685088,210596
559.628,0.80425,1.40859,0.0685113,210613
559.628,0.804246,1.40857,0.0685124,210623
559.628,0.804247,1.40858,0.0685123,210623
559.628,0.804248,1.4086,0.0685117,210620
559.628,0.804251,1.40863,0.068511,210614
559.628,0.804253,1.40866,0.0685102,210607
559.628,0.804255,1.40868,0.0685095,210603
559.628,0.804256,1.40868,0.0685092,210604
559.628,0.804256,1.40867,0.068509,210610
559.628,0.804257,1.40867,0.0685087,210615
559.628,0.804259,1.40867,0.0685082,210618
559.628,0.804261,1.40868,0.0685079,210619
559.628,0.804262,1.40869,0.0685081,210618
559.628,0.804262,1.40871,0.0685099,210612
559.628,0.804257,1.4087,0.068513,210607
559.628,0.804251,1.40868,0.0685154,210606
559.628,0.804248,1.40866,0.0685163,210608
559.628,0.804245,1.40863,0.0685168,210612
559.628,0.804244,1.4086,0.0685171,210617
559.628,0.804244,1.40857,0.0685174,210626
559.628,0.804247,1.40855,0.0685172,210630
559.628,0.80425,1.40855,0.0685172,210629
559.628,0.804252,1.40856,0.0685168,210628
559.628,0.804253,1.40857,0.0685167,210626
